atlas_id,edge_uid,roi_uid_i,roi_uid_j,roi_original_index_i,roi_original_index_j,global_original_column_i,global_original_column_j
HO112,ho112:roi001--roi002,ho112:roi001,ho112:roi002,1,2,117,118
HO112,ho112:roi001--roi003,ho112:roi001,ho112:roi003,1,3,117,119
HO112,ho112:roi001--roi004,ho112:roi001,ho112:roi004,1,4,117,120
HO112,ho112:roi001--roi005,ho112:roi001,ho112:roi005,1,5,117,121
HO112,ho112:roi001--roi006,ho112:roi001,ho112:roi006,1,6,117,122
HO112,ho112:roi001--roi007,ho112:roi001,ho112:roi007,1,7,117,123
HO112,ho112:roi001--roi008,ho112:roi001,ho112:roi008,1,8,117,124
HO112,ho112:roi001--roi009,ho112:roi001,ho112:roi009,1,9,117,125
HO112,ho112:roi001--roi010,ho112:roi001,ho112:roi010,1,10,117,126
HO112,ho112:roi001--roi011,ho112:roi001,ho112:roi011,1,11,117,127
HO112,ho112:roi001--roi012,ho112:roi001,ho112:roi012,1,12,117,128
HO112,ho112:roi001--roi013,ho112:roi001,ho112:roi013,1,13,117,129
HO112,ho112:roi001--roi014,ho112:roi001,ho112:roi014,1,14,117,130
HO112,ho112:roi001--roi015,ho112:roi001,ho112:roi015,1,15,117,131
HO112,ho112:roi001--roi016,ho112:roi001,ho112:roi016,1,16,117,132
HO112,ho112:roi001--roi017,ho112:roi001,ho112:roi017,1,17,117,133
HO112,ho112:roi001--roi018,ho112:roi001,ho112:roi018,1,18,117,134
HO112,ho112:roi001--roi019,ho112:roi001,ho112:roi019,1,19,117,135
HO112,ho112:roi001--roi020,ho112:roi001,ho112:roi020,1,20,117,136
HO112,ho112:roi001--roi021,ho112:roi001,ho112:roi021,1,21,117,137
HO112,ho112:roi001--roi022,ho112:roi001,ho112:roi022,1,22,117,138
HO112,ho112:roi001--roi023,ho112:roi001,ho112:roi023,1,23,117,139
HO112,ho112:roi001--roi024,ho112:roi001,ho112:roi024,1,24,117,140
HO112,ho112:roi001--roi025,ho112:roi001,ho112:roi025,1,25,117,141
HO112,ho112:roi001--roi026,ho112:roi001,ho112:roi026,1,26,117,142
HO112,ho112:roi001--roi027,ho112:roi001,ho112:roi027,1,27,117,143
HO112,ho112:roi001--roi028,ho112:roi001,ho112:roi028,1,28,117,144
HO112,ho112:roi001--roi029,ho112:roi001,ho112:roi029,1,29,117,145
HO112,ho112:roi001--roi030,ho112:roi001,ho112:roi030,1,30,117,146
HO112,ho112:roi001--roi031,ho112:roi001,ho112:roi031,1,31,117,147
HO112,ho112:roi001--roi032,ho112:roi001,ho112:roi032,1,32,117,148
HO112,ho112:roi001--roi033,ho112:roi001,ho112:roi033,1,33,117,149
HO112,ho112:roi001--roi034,ho112:roi001,ho112:roi034,1,34,117,150
HO112,ho112:roi001--roi035,ho112:roi001,ho112:roi035,1,35,117,151
HO112,ho112:roi001--roi036,ho112:roi001,ho112:roi036,1,36,117,152
HO112,ho112:roi001--roi037,ho112:roi001,ho112:roi037,1,37,117,153
HO112,ho112:roi001--roi038,ho112:roi001,ho112:roi038,1,38,117,154
HO112,ho112:roi001--roi039,ho112:roi001,ho112:roi039,1,39,117,155
HO112,ho112:roi001--roi040,ho112:roi001,ho112:roi040,1,40,117,156
HO112,ho112:roi001--roi041,ho112:roi001,ho112:roi041,1,41,117,157
HO112,ho112:roi001--roi042,ho112:roi001,ho112:roi042,1,42,117,158
HO112,ho112:roi001--roi043,ho112:roi001,ho112:roi043,1,43,117,159
HO112,ho112:roi001--roi044,ho112:roi001,ho112:roi044,1,44,117,160
HO112,ho112:roi001--roi045,ho112:roi001,ho112:roi045,1,45,117,161
HO112,ho112:roi001--roi046,ho112:roi001,ho112:roi046,1,46,117,162
HO112,ho112:roi001--roi047,ho112:roi001,ho112:roi047,1,47,117,163
HO112,ho112:roi001--roi048,ho112:roi001,ho112:roi048,1,48,117,164
HO112,ho112:roi001--roi049,ho112:roi001,ho112:roi049,1,49,117,165
HO112,ho112:roi001--roi050,ho112:roi001,ho112:roi050,1,50,117,166
HO112,ho112:roi001--roi051,ho112:roi001,ho112:roi051,1,51,117,167
HO112,ho112:roi001--roi052,ho112:roi001,ho112:roi052,1,52,117,168
HO112,ho112:roi001--roi053,ho112:roi001,ho112:roi053,1,53,117,169
HO112,ho112:roi001--roi054,ho112:roi001,ho112:roi054,1,54,117,170
HO112,ho112:roi001--roi055,ho112:roi001,ho112:roi055,1,55,117,171
HO112,ho112:roi001--roi056,ho112:roi001,ho112:roi056,1,56,117,172
HO112,ho112:roi001--roi057,ho112:roi001,ho112:roi057,1,57,117,173
HO112,ho112:roi001--roi058,ho112:roi001,ho112:roi058,1,58,117,174
HO112,ho112:roi001--roi059,ho112:roi001,ho112:roi059,1,59,117,175
HO112,ho112:roi001--roi060,ho112:roi001,ho112:roi060,1,60,117,176
HO112,ho112:roi001--roi061,ho112:roi001,ho112:roi061,1,61,117,177
HO112,ho112:roi001--roi062,ho112:roi001,ho112:roi062,1,62,117,178
HO112,ho112:roi001--roi063,ho112:roi001,ho112:roi063,1,63,117,179
HO112,ho112:roi001--roi064,ho112:roi001,ho112:roi064,1,64,117,180
HO112,ho112:roi001--roi065,ho112:roi001,ho112:roi065,1,65,117,181
HO112,ho112:roi001--roi066,ho112:roi001,ho112:roi066,1,66,117,182
HO112,ho112:roi001--roi067,ho112:roi001,ho112:roi067,1,67,117,183
HO112,ho112:roi001--roi068,ho112:roi001,ho112:roi068,1,68,117,184
HO112,ho112:roi001--roi069,ho112:roi001,ho112:roi069,1,69,117,185
HO112,ho112:roi001--roi070,ho112:roi001,ho112:roi070,1,70,117,186
HO112,ho112:roi001--roi071,ho112:roi001,ho112:roi071,1,71,117,187
HO112,ho112:roi001--roi072,ho112:roi001,ho112:roi072,1,72,117,188
HO112,ho112:roi001--roi073,ho112:roi001,ho112:roi073,1,73,117,189
HO112,ho112:roi001--roi074,ho112:roi001,ho112:roi074,1,74,117,190
HO112,ho112:roi001--roi075,ho112:roi001,ho112:roi075,1,75,117,191
HO112,ho112:roi001--roi076,ho112:roi001,ho112:roi076,1,76,117,192
HO112,ho112:roi001--roi077,ho112:roi001,ho112:roi077,1,77,117,193
HO112,ho112:roi001--roi078,ho112:roi001,ho112:roi078,1,78,117,194
HO112,ho112:roi001--roi079,ho112:roi001,ho112:roi079,1,79,117,195
HO112,ho112:roi001--roi080,ho112:roi001,ho112:roi080,1,80,117,196
HO112,ho112:roi001--roi081,ho112:roi001,ho112:roi081,1,81,117,197
HO112,ho112:roi001--roi082,ho112:roi001,ho112:roi082,1,82,117,198
HO112,ho112:roi001--roi083,ho112:roi001,ho112:roi083,1,83,117,199
HO112,ho112:roi001--roi084,ho112:roi001,ho112:roi084,1,84,117,200
HO112,ho112:roi001--roi085,ho112:roi001,ho112:roi085,1,85,117,201
HO112,ho112:roi001--roi086,ho112:roi001,ho112:roi086,1,86,117,202
HO112,ho112:roi001--roi087,ho112:roi001,ho112:roi087,1,87,117,203
HO112,ho112:roi001--roi088,ho112:roi001,ho112:roi088,1,88,117,204
HO112,ho112:roi001--roi089,ho112:roi001,ho112:roi089,1,89,117,205
HO112,ho112:roi001--roi090,ho112:roi001,ho112:roi090,1,90,117,206
HO112,ho112:roi001--roi091,ho112:roi001,ho112:roi091,1,91,117,207
HO112,ho112:roi001--roi092,ho112:roi001,ho112:roi092,1,92,117,208
HO112,ho112:roi001--roi093,ho112:roi001,ho112:roi093,1,93,117,209
HO112,ho112:roi001--roi094,ho112:roi001,ho112:roi094,1,94,117,210
HO112,ho112:roi001--roi095,ho112:roi001,ho112:roi095,1,95,117,211
HO112,ho112:roi001--roi096,ho112:roi001,ho112:roi096,1,96,117,212
HO112,ho112:roi001--roi097,ho112:roi001,ho112:roi097,1,97,117,213
HO112,ho112:roi001--roi098,ho112:roi001,ho112:roi098,1,98,117,214
HO112,ho112:roi001--roi099,ho112:roi001,ho112:roi099,1,99,117,215
HO112,ho112:roi001--roi100,ho112:roi001,ho112:roi100,1,100,117,216
HO112,ho112:roi001--roi101,ho112:roi001,ho112:roi101,1,101,117,217
HO112,ho112:roi001--roi102,ho112:roi001,ho112:roi102,1,102,117,218
HO112,ho112:roi001--roi103,ho112:roi001,ho112:roi103,1,103,117,219
HO112,ho112:roi001--roi104,ho112:roi001,ho112:roi104,1,104,117,220
HO112,ho112:roi001--roi105,ho112:roi001,ho112:roi105,1,105,117,221
HO112,ho112:roi001--roi106,ho112:roi001,ho112:roi106,1,106,117,222
HO112,ho112:roi001--roi107,ho112:roi001,ho112:roi107,1,107,117,223
HO112,ho112:roi001--roi108,ho112:roi001,ho112:roi108,1,108,117,224
HO112,ho112:roi001--roi109,ho112:roi001,ho112:roi109,1,109,117,225
HO112,ho112:roi001--roi110,ho112:roi001,ho112:roi110,1,110,117,226
HO112,ho112:roi001--roi111,ho112:roi001,ho112:roi111,1,111,117,227
HO112,ho112:roi001--roi112,ho112:roi001,ho112:roi112,1,112,117,228
HO112,ho112:roi002--roi003,ho112:roi002,ho112:roi003,2,3,118,119
HO112,ho112:roi002--roi004,ho112:roi002,ho112:roi004,2,4,118,120
HO112,ho112:roi002--roi005,ho112:roi002,ho112:roi005,2,5,118,121
HO112,ho112:roi002--roi006,ho112:roi002,ho112:roi006,2,6,118,122
HO112,ho112:roi002--roi007,ho112:roi002,ho112:roi007,2,7,118,123
HO112,ho112:roi002--roi008,ho112:roi002,ho112:roi008,2,8,118,124
HO112,ho112:roi002--roi009,ho112:roi002,ho112:roi009,2,9,118,125
HO112,ho112:roi002--roi010,ho112:roi002,ho112:roi010,2,10,118,126
HO112,ho112:roi002--roi011,ho112:roi002,ho112:roi011,2,11,118,127
HO112,ho112:roi002--roi012,ho112:roi002,ho112:roi012,2,12,118,128
HO112,ho112:roi002--roi013,ho112:roi002,ho112:roi013,2,13,118,129
HO112,ho112:roi002--roi014,ho112:roi002,ho112:roi014,2,14,118,130
HO112,ho112:roi002--roi015,ho112:roi002,ho112:roi015,2,15,118,131
HO112,ho112:roi002--roi016,ho112:roi002,ho112:roi016,2,16,118,132
HO112,ho112:roi002--roi017,ho112:roi002,ho112:roi017,2,17,118,133
HO112,ho112:roi002--roi018,ho112:roi002,ho112:roi018,2,18,118,134
HO112,ho112:roi002--roi019,ho112:roi002,ho112:roi019,2,19,118,135
HO112,ho112:roi002--roi020,ho112:roi002,ho112:roi020,2,20,118,136
HO112,ho112:roi002--roi021,ho112:roi002,ho112:roi021,2,21,118,137
HO112,ho112:roi002--roi022,ho112:roi002,ho112:roi022,2,22,118,138
HO112,ho112:roi002--roi023,ho112:roi002,ho112:roi023,2,23,118,139
HO112,ho112:roi002--roi024,ho112:roi002,ho112:roi024,2,24,118,140
HO112,ho112:roi002--roi025,ho112:roi002,ho112:roi025,2,25,118,141
HO112,ho112:roi002--roi026,ho112:roi002,ho112:roi026,2,26,118,142
HO112,ho112:roi002--roi027,ho112:roi002,ho112:roi027,2,27,118,143
HO112,ho112:roi002--roi028,ho112:roi002,ho112:roi028,2,28,118,144
HO112,ho112:roi002--roi029,ho112:roi002,ho112:roi029,2,29,118,145
HO112,ho112:roi002--roi030,ho112:roi002,ho112:roi030,2,30,118,146
HO112,ho112:roi002--roi031,ho112:roi002,ho112:roi031,2,31,118,147
HO112,ho112:roi002--roi032,ho112:roi002,ho112:roi032,2,32,118,148
HO112,ho112:roi002--roi033,ho112:roi002,ho112:roi033,2,33,118,149
HO112,ho112:roi002--roi034,ho112:roi002,ho112:roi034,2,34,118,150
HO112,ho112:roi002--roi035,ho112:roi002,ho112:roi035,2,35,118,151
HO112,ho112:roi002--roi036,ho112:roi002,ho112:roi036,2,36,118,152
HO112,ho112:roi002--roi037,ho112:roi002,ho112:roi037,2,37,118,153
HO112,ho112:roi002--roi038,ho112:roi002,ho112:roi038,2,38,118,154
HO112,ho112:roi002--roi039,ho112:roi002,ho112:roi039,2,39,118,155
HO112,ho112:roi002--roi040,ho112:roi002,ho112:roi040,2,40,118,156
HO112,ho112:roi002--roi041,ho112:roi002,ho112:roi041,2,41,118,157
HO112,ho112:roi002--roi042,ho112:roi002,ho112:roi042,2,42,118,158
HO112,ho112:roi002--roi043,ho112:roi002,ho112:roi043,2,43,118,159
HO112,ho112:roi002--roi044,ho112:roi002,ho112:roi044,2,44,118,160
HO112,ho112:roi002--roi045,ho112:roi002,ho112:roi045,2,45,118,161
HO112,ho112:roi002--roi046,ho112:roi002,ho112:roi046,2,46,118,162
HO112,ho112:roi002--roi047,ho112:roi002,ho112:roi047,2,47,118,163
HO112,ho112:roi002--roi048,ho112:roi002,ho112:roi048,2,48,118,164
HO112,ho112:roi002--roi049,ho112:roi002,ho112:roi049,2,49,118,165
HO112,ho112:roi002--roi050,ho112:roi002,ho112:roi050,2,50,118,166
HO112,ho112:roi002--roi051,ho112:roi002,ho112:roi051,2,51,118,167
HO112,ho112:roi002--roi052,ho112:roi002,ho112:roi052,2,52,118,168
HO112,ho112:roi002--roi053,ho112:roi002,ho112:roi053,2,53,118,169
HO112,ho112:roi002--roi054,ho112:roi002,ho112:roi054,2,54,118,170
HO112,ho112:roi002--roi055,ho112:roi002,ho112:roi055,2,55,118,171
HO112,ho112:roi002--roi056,ho112:roi002,ho112:roi056,2,56,118,172
HO112,ho112:roi002--roi057,ho112:roi002,ho112:roi057,2,57,118,173
HO112,ho112:roi002--roi058,ho112:roi002,ho112:roi058,2,58,118,174
HO112,ho112:roi002--roi059,ho112:roi002,ho112:roi059,2,59,118,175
HO112,ho112:roi002--roi060,ho112:roi002,ho112:roi060,2,60,118,176
HO112,ho112:roi002--roi061,ho112:roi002,ho112:roi061,2,61,118,177
HO112,ho112:roi002--roi062,ho112:roi002,ho112:roi062,2,62,118,178
HO112,ho112:roi002--roi063,ho112:roi002,ho112:roi063,2,63,118,179
HO112,ho112:roi002--roi064,ho112:roi002,ho112:roi064,2,64,118,180
HO112,ho112:roi002--roi065,ho112:roi002,ho112:roi065,2,65,118,181
HO112,ho112:roi002--roi066,ho112:roi002,ho112:roi066,2,66,118,182
HO112,ho112:roi002--roi067,ho112:roi002,ho112:roi067,2,67,118,183
HO112,ho112:roi002--roi068,ho112:roi002,ho112:roi068,2,68,118,184
HO112,ho112:roi002--roi069,ho112:roi002,ho112:roi069,2,69,118,185
HO112,ho112:roi002--roi070,ho112:roi002,ho112:roi070,2,70,118,186
HO112,ho112:roi002--roi071,ho112:roi002,ho112:roi071,2,71,118,187
HO112,ho112:roi002--roi072,ho112:roi002,ho112:roi072,2,72,118,188
HO112,ho112:roi002--roi073,ho112:roi002,ho112:roi073,2,73,118,189
HO112,ho112:roi002--roi074,ho112:roi002,ho112:roi074,2,74,118,190
HO112,ho112:roi002--roi075,ho112:roi002,ho112:roi075,2,75,118,191
HO112,ho112:roi002--roi076,ho112:roi002,ho112:roi076,2,76,118,192
HO112,ho112:roi002--roi077,ho112:roi002,ho112:roi077,2,77,118,193
HO112,ho112:roi002--roi078,ho112:roi002,ho112:roi078,2,78,118,194
HO112,ho112:roi002--roi079,ho112:roi002,ho112:roi079,2,79,118,195
HO112,ho112:roi002--roi080,ho112:roi002,ho112:roi080,2,80,118,196
HO112,ho112:roi002--roi081,ho112:roi002,ho112:roi081,2,81,118,197
HO112,ho112:roi002--roi082,ho112:roi002,ho112:roi082,2,82,118,198
HO112,ho112:roi002--roi083,ho112:roi002,ho112:roi083,2,83,118,199
HO112,ho112:roi002--roi084,ho112:roi002,ho112:roi084,2,84,118,200
HO112,ho112:roi002--roi085,ho112:roi002,ho112:roi085,2,85,118,201
HO112,ho112:roi002--roi086,ho112:roi002,ho112:roi086,2,86,118,202
HO112,ho112:roi002--roi087,ho112:roi002,ho112:roi087,2,87,118,203
HO112,ho112:roi002--roi088,ho112:roi002,ho112:roi088,2,88,118,204
HO112,ho112:roi002--roi089,ho112:roi002,ho112:roi089,2,89,118,205
HO112,ho112:roi002--roi090,ho112:roi002,ho112:roi090,2,90,118,206
HO112,ho112:roi002--roi091,ho112:roi002,ho112:roi091,2,91,118,207
HO112,ho112:roi002--roi092,ho112:roi002,ho112:roi092,2,92,118,208
HO112,ho112:roi002--roi093,ho112:roi002,ho112:roi093,2,93,118,209
HO112,ho112:roi002--roi094,ho112:roi002,ho112:roi094,2,94,118,210
HO112,ho112:roi002--roi095,ho112:roi002,ho112:roi095,2,95,118,211
HO112,ho112:roi002--roi096,ho112:roi002,ho112:roi096,2,96,118,212
HO112,ho112:roi002--roi097,ho112:roi002,ho112:roi097,2,97,118,213
HO112,ho112:roi002--roi098,ho112:roi002,ho112:roi098,2,98,118,214
HO112,ho112:roi002--roi099,ho112:roi002,ho112:roi099,2,99,118,215
HO112,ho112:roi002--roi100,ho112:roi002,ho112:roi100,2,100,118,216
HO112,ho112:roi002--roi101,ho112:roi002,ho112:roi101,2,101,118,217
HO112,ho112:roi002--roi102,ho112:roi002,ho112:roi102,2,102,118,218
HO112,ho112:roi002--roi103,ho112:roi002,ho112:roi103,2,103,118,219
HO112,ho112:roi002--roi104,ho112:roi002,ho112:roi104,2,104,118,220
HO112,ho112:roi002--roi105,ho112:roi002,ho112:roi105,2,105,118,221
HO112,ho112:roi002--roi106,ho112:roi002,ho112:roi106,2,106,118,222
HO112,ho112:roi002--roi107,ho112:roi002,ho112:roi107,2,107,118,223
HO112,ho112:roi002--roi108,ho112:roi002,ho112:roi108,2,108,118,224
HO112,ho112:roi002--roi109,ho112:roi002,ho112:roi109,2,109,118,225
HO112,ho112:roi002--roi110,ho112:roi002,ho112:roi110,2,110,118,226
HO112,ho112:roi002--roi111,ho112:roi002,ho112:roi111,2,111,118,227
HO112,ho112:roi002--roi112,ho112:roi002,ho112:roi112,2,112,118,228
HO112,ho112:roi003--roi004,ho112:roi003,ho112:roi004,3,4,119,120
HO112,ho112:roi003--roi005,ho112:roi003,ho112:roi005,3,5,119,121
HO112,ho112:roi003--roi006,ho112:roi003,ho112:roi006,3,6,119,122
HO112,ho112:roi003--roi007,ho112:roi003,ho112:roi007,3,7,119,123
HO112,ho112:roi003--roi008,ho112:roi003,ho112:roi008,3,8,119,124
HO112,ho112:roi003--roi009,ho112:roi003,ho112:roi009,3,9,119,125
HO112,ho112:roi003--roi010,ho112:roi003,ho112:roi010,3,10,119,126
HO112,ho112:roi003--roi011,ho112:roi003,ho112:roi011,3,11,119,127
HO112,ho112:roi003--roi012,ho112:roi003,ho112:roi012,3,12,119,128
HO112,ho112:roi003--roi013,ho112:roi003,ho112:roi013,3,13,119,129
HO112,ho112:roi003--roi014,ho112:roi003,ho112:roi014,3,14,119,130
HO112,ho112:roi003--roi015,ho112:roi003,ho112:roi015,3,15,119,131
HO112,ho112:roi003--roi016,ho112:roi003,ho112:roi016,3,16,119,132
HO112,ho112:roi003--roi017,ho112:roi003,ho112:roi017,3,17,119,133
HO112,ho112:roi003--roi018,ho112:roi003,ho112:roi018,3,18,119,134
HO112,ho112:roi003--roi019,ho112:roi003,ho112:roi019,3,19,119,135
HO112,ho112:roi003--roi020,ho112:roi003,ho112:roi020,3,20,119,136
HO112,ho112:roi003--roi021,ho112:roi003,ho112:roi021,3,21,119,137
HO112,ho112:roi003--roi022,ho112:roi003,ho112:roi022,3,22,119,138
HO112,ho112:roi003--roi023,ho112:roi003,ho112:roi023,3,23,119,139
HO112,ho112:roi003--roi024,ho112:roi003,ho112:roi024,3,24,119,140
HO112,ho112:roi003--roi025,ho112:roi003,ho112:roi025,3,25,119,141
HO112,ho112:roi003--roi026,ho112:roi003,ho112:roi026,3,26,119,142
HO112,ho112:roi003--roi027,ho112:roi003,ho112:roi027,3,27,119,143
HO112,ho112:roi003--roi028,ho112:roi003,ho112:roi028,3,28,119,144
HO112,ho112:roi003--roi029,ho112:roi003,ho112:roi029,3,29,119,145
HO112,ho112:roi003--roi030,ho112:roi003,ho112:roi030,3,30,119,146
HO112,ho112:roi003--roi031,ho112:roi003,ho112:roi031,3,31,119,147
HO112,ho112:roi003--roi032,ho112:roi003,ho112:roi032,3,32,119,148
HO112,ho112:roi003--roi033,ho112:roi003,ho112:roi033,3,33,119,149
HO112,ho112:roi003--roi034,ho112:roi003,ho112:roi034,3,34,119,150
HO112,ho112:roi003--roi035,ho112:roi003,ho112:roi035,3,35,119,151
HO112,ho112:roi003--roi036,ho112:roi003,ho112:roi036,3,36,119,152
HO112,ho112:roi003--roi037,ho112:roi003,ho112:roi037,3,37,119,153
HO112,ho112:roi003--roi038,ho112:roi003,ho112:roi038,3,38,119,154
HO112,ho112:roi003--roi039,ho112:roi003,ho112:roi039,3,39,119,155
HO112,ho112:roi003--roi040,ho112:roi003,ho112:roi040,3,40,119,156
HO112,ho112:roi003--roi041,ho112:roi003,ho112:roi041,3,41,119,157
HO112,ho112:roi003--roi042,ho112:roi003,ho112:roi042,3,42,119,158
HO112,ho112:roi003--roi043,ho112:roi003,ho112:roi043,3,43,119,159
HO112,ho112:roi003--roi044,ho112:roi003,ho112:roi044,3,44,119,160
HO112,ho112:roi003--roi045,ho112:roi003,ho112:roi045,3,45,119,161
HO112,ho112:roi003--roi046,ho112:roi003,ho112:roi046,3,46,119,162
HO112,ho112:roi003--roi047,ho112:roi003,ho112:roi047,3,47,119,163
HO112,ho112:roi003--roi048,ho112:roi003,ho112:roi048,3,48,119,164
HO112,ho112:roi003--roi049,ho112:roi003,ho112:roi049,3,49,119,165
HO112,ho112:roi003--roi050,ho112:roi003,ho112:roi050,3,50,119,166
HO112,ho112:roi003--roi051,ho112:roi003,ho112:roi051,3,51,119,167
HO112,ho112:roi003--roi052,ho112:roi003,ho112:roi052,3,52,119,168
HO112,ho112:roi003--roi053,ho112:roi003,ho112:roi053,3,53,119,169
HO112,ho112:roi003--roi054,ho112:roi003,ho112:roi054,3,54,119,170
HO112,ho112:roi003--roi055,ho112:roi003,ho112:roi055,3,55,119,171
HO112,ho112:roi003--roi056,ho112:roi003,ho112:roi056,3,56,119,172
HO112,ho112:roi003--roi057,ho112:roi003,ho112:roi057,3,57,119,173
HO112,ho112:roi003--roi058,ho112:roi003,ho112:roi058,3,58,119,174
HO112,ho112:roi003--roi059,ho112:roi003,ho112:roi059,3,59,119,175
HO112,ho112:roi003--roi060,ho112:roi003,ho112:roi060,3,60,119,176
HO112,ho112:roi003--roi061,ho112:roi003,ho112:roi061,3,61,119,177
HO112,ho112:roi003--roi062,ho112:roi003,ho112:roi062,3,62,119,178
HO112,ho112:roi003--roi063,ho112:roi003,ho112:roi063,3,63,119,179
HO112,ho112:roi003--roi064,ho112:roi003,ho112:roi064,3,64,119,180
HO112,ho112:roi003--roi065,ho112:roi003,ho112:roi065,3,65,119,181
HO112,ho112:roi003--roi066,ho112:roi003,ho112:roi066,3,66,119,182
HO112,ho112:roi003--roi067,ho112:roi003,ho112:roi067,3,67,119,183
HO112,ho112:roi003--roi068,ho112:roi003,ho112:roi068,3,68,119,184
HO112,ho112:roi003--roi069,ho112:roi003,ho112:roi069,3,69,119,185
HO112,ho112:roi003--roi070,ho112:roi003,ho112:roi070,3,70,119,186
HO112,ho112:roi003--roi071,ho112:roi003,ho112:roi071,3,71,119,187
HO112,ho112:roi003--roi072,ho112:roi003,ho112:roi072,3,72,119,188
HO112,ho112:roi003--roi073,ho112:roi003,ho112:roi073,3,73,119,189
HO112,ho112:roi003--roi074,ho112:roi003,ho112:roi074,3,74,119,190
HO112,ho112:roi003--roi075,ho112:roi003,ho112:roi075,3,75,119,191
HO112,ho112:roi003--roi076,ho112:roi003,ho112:roi076,3,76,119,192
HO112,ho112:roi003--roi077,ho112:roi003,ho112:roi077,3,77,119,193
HO112,ho112:roi003--roi078,ho112:roi003,ho112:roi078,3,78,119,194
HO112,ho112:roi003--roi079,ho112:roi003,ho112:roi079,3,79,119,195
HO112,ho112:roi003--roi080,ho112:roi003,ho112:roi080,3,80,119,196
HO112,ho112:roi003--roi081,ho112:roi003,ho112:roi081,3,81,119,197
HO112,ho112:roi003--roi082,ho112:roi003,ho112:roi082,3,82,119,198
HO112,ho112:roi003--roi083,ho112:roi003,ho112:roi083,3,83,119,199
HO112,ho112:roi003--roi084,ho112:roi003,ho112:roi084,3,84,119,200
HO112,ho112:roi003--roi085,ho112:roi003,ho112:roi085,3,85,119,201
HO112,ho112:roi003--roi086,ho112:roi003,ho112:roi086,3,86,119,202
HO112,ho112:roi003--roi087,ho112:roi003,ho112:roi087,3,87,119,203
HO112,ho112:roi003--roi088,ho112:roi003,ho112:roi088,3,88,119,204
HO112,ho112:roi003--roi089,ho112:roi003,ho112:roi089,3,89,119,205
HO112,ho112:roi003--roi090,ho112:roi003,ho112:roi090,3,90,119,206
HO112,ho112:roi003--roi091,ho112:roi003,ho112:roi091,3,91,119,207
HO112,ho112:roi003--roi092,ho112:roi003,ho112:roi092,3,92,119,208
HO112,ho112:roi003--roi093,ho112:roi003,ho112:roi093,3,93,119,209
HO112,ho112:roi003--roi094,ho112:roi003,ho112:roi094,3,94,119,210
HO112,ho112:roi003--roi095,ho112:roi003,ho112:roi095,3,95,119,211
HO112,ho112:roi003--roi096,ho112:roi003,ho112:roi096,3,96,119,212
HO112,ho112:roi003--roi097,ho112:roi003,ho112:roi097,3,97,119,213
HO112,ho112:roi003--roi098,ho112:roi003,ho112:roi098,3,98,119,214
HO112,ho112:roi003--roi099,ho112:roi003,ho112:roi099,3,99,119,215
HO112,ho112:roi003--roi100,ho112:roi003,ho112:roi100,3,100,119,216
HO112,ho112:roi003--roi101,ho112:roi003,ho112:roi101,3,101,119,217
HO112,ho112:roi003--roi102,ho112:roi003,ho112:roi102,3,102,119,218
HO112,ho112:roi003--roi103,ho112:roi003,ho112:roi103,3,103,119,219
HO112,ho112:roi003--roi104,ho112:roi003,ho112:roi104,3,104,119,220
HO112,ho112:roi003--roi105,ho112:roi003,ho112:roi105,3,105,119,221
HO112,ho112:roi003--roi106,ho112:roi003,ho112:roi106,3,106,119,222
HO112,ho112:roi003--roi107,ho112:roi003,ho112:roi107,3,107,119,223
HO112,ho112:roi003--roi108,ho112:roi003,ho112:roi108,3,108,119,224
HO112,ho112:roi003--roi109,ho112:roi003,ho112:roi109,3,109,119,225
HO112,ho112:roi003--roi110,ho112:roi003,ho112:roi110,3,110,119,226
HO112,ho112:roi003--roi111,ho112:roi003,ho112:roi111,3,111,119,227
HO112,ho112:roi003--roi112,ho112:roi003,ho112:roi112,3,112,119,228
HO112,ho112:roi004--roi005,ho112:roi004,ho112:roi005,4,5,120,121
HO112,ho112:roi004--roi006,ho112:roi004,ho112:roi006,4,6,120,122
HO112,ho112:roi004--roi007,ho112:roi004,ho112:roi007,4,7,120,123
HO112,ho112:roi004--roi008,ho112:roi004,ho112:roi008,4,8,120,124
HO112,ho112:roi004--roi009,ho112:roi004,ho112:roi009,4,9,120,125
HO112,ho112:roi004--roi010,ho112:roi004,ho112:roi010,4,10,120,126
HO112,ho112:roi004--roi011,ho112:roi004,ho112:roi011,4,11,120,127
HO112,ho112:roi004--roi012,ho112:roi004,ho112:roi012,4,12,120,128
HO112,ho112:roi004--roi013,ho112:roi004,ho112:roi013,4,13,120,129
HO112,ho112:roi004--roi014,ho112:roi004,ho112:roi014,4,14,120,130
HO112,ho112:roi004--roi015,ho112:roi004,ho112:roi015,4,15,120,131
HO112,ho112:roi004--roi016,ho112:roi004,ho112:roi016,4,16,120,132
HO112,ho112:roi004--roi017,ho112:roi004,ho112:roi017,4,17,120,133
HO112,ho112:roi004--roi018,ho112:roi004,ho112:roi018,4,18,120,134
HO112,ho112:roi004--roi019,ho112:roi004,ho112:roi019,4,19,120,135
HO112,ho112:roi004--roi020,ho112:roi004,ho112:roi020,4,20,120,136
HO112,ho112:roi004--roi021,ho112:roi004,ho112:roi021,4,21,120,137
HO112,ho112:roi004--roi022,ho112:roi004,ho112:roi022,4,22,120,138
